person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
27,64500,6.0,1,24000,11.83,0,0.37,0,5,11.07443600653965,True,False,False,False,False,False,False,False,False,True
30,32400,0.0,2,9000,11.22,0,0.28,0,10,10.385944565501662,False,False,False,True,False,False,False,False,True,False
35,64500,7.0,2,4500,12.53,0,0.07,0,9,11.07443600653965,True,False,False,False,False,False,False,True,False,False
29,64548,3.0,1,15000,10.99,0,0.23,0,7,11.075179904288019,True,False,False,False,False,False,False,True,False,False
33,34000,3.0,2,9000,14.17,1,0.26,1,10,10.434145214930487,False,False,False,True,False,False,False,False,False,True
31,34000,1.0,1,9000,11.48,0,0.26,0,5,10.434145214930487,False,False,False,True,False,False,False,False,True,False
30,34000,3.0,0,9000,7.49,0,0.26,0,8,10.434145214930487,False,False,False,True,False,False,False,False,True,False
28,64700,4.0,1,12000,10.99,0,0.19,0,7,11.07753193632009,True,False,False,False,False,True,False,False,False,False
29,29000,1.0,0,9000,6.54,1,0.31,0,9,10.275085591132715,False,False,False,True,False,False,True,False,False,False
32,35000,0.0,0,9000,8.59,0,0.26,0,6,10.463131911491967,False,False,False,True,False,False,False,True,False,False
29,58800,7.0,1,5000,11.71,1,0.09,0,6,10.981914140544825,True,False,False,False,True,False,False,False,False,False
30,64800,7.0,1,5600,10.99,0,0.09,0,8,11.079076314320059,True,False,False,False,False,True,False,False,False,False
31,29000,5.0,3,9000,15.37,1,0.31,0,9,10.275085591132715,False,False,False,True,False,False,False,True,False,False
27,64800,12.0,0,6500,7.49,0,0.1,0,6,11.079076314320059,True,False,False,False,False,False,False,False,False,True
35,58800,5.0,3,12000,15.7,1,0.2,0,9,10.981914140544825,True,False,False,False,False,False,False,True,False,False
34,58800,3.0,4,17000,17.74,1,0.29,0,10,10.981914140544825,True,False,False,False,False,False,True,False,False,False
29,30000,7.0,0,9000,6.91,1,0.3,0,8,10.308985993422082,False,False,False,True,False,False,True,False,False,False
29,64992,4.0,1,2500,9.62,0,0.04,0,6,11.08203485077085,True,False,False,False,False,True,False,False,False,False
31,65000,3.0,0,23200,7.9,0,0.36,0,10,11.082157933374816,True,False,False,False,True,False,False,False,False,False
28,65000,5.0,2,4500,15.96,0,0.07,1,9,11.082157933374816,True,False,False,False,False,False,False,True,False,False
27,65000,11.0,0,3000,7.51,0,0.05,0,8,11.082157933374816,True,False,False,False,False,False,False,False,True,False
27,36400,5.0,0,9000,7.49,0,0.25,0,8,10.502351525774941,False,False,False,True,False,False,False,True,False,False
27,59000,11.0,0,3000,7.9,1,0.05,0,9,10.985309671896763,True,False,False,False,False,False,False,False,True,False
29,65000,2.0,0,10000,7.49,0,0.15,0,5,11.082157933374816,True,False,False,False,False,False,False,False,False,True
32,37000,16.0,0,9000,6.92,0,0.24,0,8,10.518700218288165,False,False,False,True,False,False,False,True,False,False
27,37000,6.0,0,9000,8.94,0,0.24,0,7,10.518700218288165,False,False,False,True,False,False,False,True,False,False
31,37200,4.0,0,9000,7.51,0,0.24,0,6,10.524090921620362,False,False,False,True,True,False,False,False,False,False
27,65000,5.0,1,13225,12.69,0,0.2,0,6,11.082157933374816,True,False,False,False,False,False,False,False,False,True
35,38000,1.0,2,9000,14.65,0,0.24,1,8,10.545367754151743,False,False,False,True,True,False,False,False,False,False
30,65000,3.0,3,20000,16.77,0,0.31,1,6,11.082157933374816,True,False,False,False,False,False,False,False,False,True
31,65000,15.0,0,5000,6.03,0,0.08,0,9,11.082157933374816,True,False,False,False,False,False,True,False,False,False
28,38000,8.0,1,9000,9.96,0,0.24,0,9,10.545367754151743,False,False,False,True,True,False,False,False,False,False
31,65000,4.0,1,20000,11.71,0,0.31,0,9,11.082157933374816,True,False,False,False,True,False,False,False,False,False
28,32200,2.0,3,9000,13.99,1,0.28,1,7,10.379752786950895,False,False,False,True,False,True,False,False,False,False
28,32400,1.0,3,9000,15.62,1,0.28,1,10,10.385944565501662,False,False,False,True,False,False,False,False,True,False
31,39000,5.0,1,9000,10.71,0,0.23,0,6,10.571342565808699,False,False,False,True,False,False,False,True,False,False
27,39000,1.0,1,9000,10.08,0,0.23,0,8,10.571342565808699,False,False,False,True,False,False,False,True,False,False
29,40000,2.0,2,9000,14.27,0,0.23,1,5,10.596659732783579,False,False,False,True,False,False,False,False,False,True
27,65000,5.0,1,10000,12.42,0,0.15,0,6,11.082157933374816,True,False,False,False,False,False,False,False,False,True
30,40000,9.0,3,9000,16.77,0,0.23,1,5,10.596659732783579,False,False,False,True,False,True,False,False,False,False
29,65000,7.0,1,7000,10.99,0,0.11,0,10,11.082157933374816,True,False,False,False,False,False,False,False,True,False
28,40000,2.0,1,9000,12.53,0,0.23,0,5,10.596659732783579,False,False,False,True,False,False,False,True,False,False
32,40020,2.0,2,9000,14.35,0,0.22,0,6,10.597159595331789,False,False,False,True,True,False,False,False,False,False
31,40800,6.0,0,9000,7.49,0,0.22,0,6,10.616461869895815,False,False,False,True,False,False,False,False,True,False
31,65000,15.0,3,3000,16.77,0,0.05,1,7,11.082157933374816,True,False,False,False,False,False,False,False,True,False
28,41000,1.0,1,9000,9.88,0,0.22,0,8,10.62135173563291,False,False,False,True,False,False,False,True,False,False
29,65000,2.0,0,4800,7.49,0,0.07,0,5,11.082157933374816,True,False,False,False,False,False,False,True,False,False
30,65000,6.0,0,17500,7.49,0,0.27,0,8,11.082157933374816,True,False,False,False,False,False,False,False,True,False
27,65000,8.0,1,3000,12.42,0,0.05,0,10,11.082157933374816,True,False,False,False,False,False,False,True,False,False
35,36000,4.0,4,9000,18.39,1,0.25,1,6,10.491301994830229,False,False,False,True,False,False,False,True,False,False
29,42000,13.0,2,9000,13.06,0,0.21,0,5,10.645448706505872,False,False,False,True,False,False,False,False,True,False
31,65000,15.0,1,30000,12.69,0,0.46,0,9,11.082157933374816,True,False,False,False,False,False,False,False,False,True
29,59000,5.0,3,8000,16.77,1,0.14,1,8,10.985309671896763,True,False,False,False,False,False,False,False,False,True
33,42000,3.0,1,9000,10.99,0,0.21,0,8,10.645448706505872,False,False,False,True,False,False,False,True,False,False
33,42597,5.0,1,9000,10.37,0,0.21,0,5,10.659562582798547,False,False,False,True,False,False,False,False,False,True
33,65000,4.0,0,15000,7.51,0,0.23,0,8,11.082157933374816,True,False,False,False,False,False,False,False,False,True
30,65000,1.0,3,1800,16.49,0,0.03,0,9,11.082157933374816,False,False,True,False,False,False,True,False,False,False
32,38482,6.0,3,9000,15.31,1,0.23,1,7,10.55797186431868,False,False,False,True,False,False,False,True,False,False
28,45000,4.0,2,9000,14.65,0,0.2,0,10,10.714439990727769,False,False,False,True,True,False,False,False,False,False
31,65000,11.0,1,5000,10.99,0,0.08,0,5,11.082157933374816,True,False,False,False,False,False,False,False,True,False
28,65000,12.0,1,15000,9.99,0,0.23,0,10,11.082157933374816,True,False,False,False,False,True,False,False,False,False
29,45000,0.0,1,9000,12.69,0,0.2,0,7,10.714439990727769,False,False,False,True,True,False,False,False,False,False
32,65000,3.0,0,8000,7.49,0,0.12,0,5,11.082157933374816,True,False,False,False,False,False,False,False,True,False
31,45000,2.0,2,9000,12.84,0,0.2,0,5,10.714439990727769,False,False,False,True,False,True,False,False,False,False
33,65000,1.0,1,15000,11.99,0,0.23,0,10,11.082157933374816,True,False,False,False,False,False,False,True,False,False
31,65000,6.0,0,12000,7.49,0,0.18,0,6,11.082157933374816,True,False,False,False,False,False,False,False,False,True
31,65000,15.0,1,8000,11.49,0,0.12,0,5,11.082157933374816,True,False,False,False,False,False,False,True,False,False
32,46000,4.0,0,9000,7.51,0,0.2,0,9,10.736418414365376,False,False,False,True,False,False,False,True,False,False
30,46000,5.0,0,9000,7.29,0,0.2,0,5,10.736418414365376,False,False,False,True,False,False,False,False,False,True
27,47000,3.0,2,9000,12.98,0,0.19,0,7,10.757924157061597,False,False,False,True,False,True,False,False,False,False
34,47700,2.0,0,9000,7.14,0,0.19,0,7,10.77270764101727,False,False,False,True,True,False,False,False,False,False
29,65000,5.0,0,10000,8.49,0,0.15,0,10,11.082157933374816,True,False,False,False,False,True,False,False,False,False
32,48000,3.0,2,9000,13.99,0,0.19,0,8,10.778977123006351,False,False,False,True,True,False,False,False,False,False
27,48000,5.0,1,9000,10.99,0,0.19,0,10,10.778977123006351,False,False,False,True,False,False,False,True,False,False
27,65000,11.0,0,8000,7.49,0,0.12,0,8,11.082157933374816,True,False,False,False,False,False,False,False,False,True
28,48000,11.0,0,9000,8.59,0,0.19,0,7,10.778977123006351,False,False,False,True,False,False,False,True,False,False
28,65000,12.0,1,24000,10.99,0,0.37,0,5,11.082157933374816,True,False,False,False,False,True,False,False,False,False
27,65000,11.0,0,19200,7.49,0,0.3,0,7,11.082157933374816,True,False,False,False,True,False,False,False,False,False
33,44000,0.0,3,9000,15.21,1,0.2,1,6,10.691967639914864,False,False,False,True,False,False,False,True,False,False
33,50000,1.0,0,9000,7.51,0,0.18,0,5,10.819798284210286,False,False,False,True,True,False,False,False,False,False
28,65000,3.0,0,10000,7.49,0,0.15,0,5,11.082157933374816,True,False,False,False,False,False,False,False,False,True
34,65000,3.0,0,5000,6.99,0,0.08,0,7,11.082157933374816,True,False,False,False,False,False,False,False,False,True
29,65000,4.0,0,10000,6.99,0,0.15,0,9,11.082157933374816,True,False,False,False,False,False,True,False,False,False
28,65000,8.0,3,3000,15.31,0,0.05,0,7,11.082157933374816,True,False,False,False,False,True,False,False,False,False
29,65000,9.0,0,6000,6.99,0,0.09,0,10,11.082157933374816,True,False,False,False,False,False,False,False,True,False
34,65000,8.0,1,13750,10.99,0,0.21,0,5,11.082157933374816,True,False,False,False,False,False,False,False,False,True
32,51000,1.0,2,9000,12.99,0,0.18,1,5,10.839600519357369,False,False,False,True,False,False,False,False,True,False
31,51000,5.0,1,9000,10.99,0,0.18,0,7,10.839600519357369,False,False,False,True,False,False,False,False,True,False
30,51600,5.0,0,9000,6.54,0,0.17,0,6,10.851296331126829,False,False,False,True,True,False,False,False,False,False
35,52000,2.0,1,9000,10.99,0,0.17,0,9,10.859018228147887,False,False,False,True,False,False,False,False,False,True
29,65000,11.0,0,7000,7.49,0,0.11,0,10,11.082157933374816,True,False,False,False,False,False,True,False,False,False
34,65000,5.0,1,21200,9.99,0,0.33,0,6,11.082157933374816,True,False,False,False,False,True,False,False,False,False
28,65000,4.0,0,2000,7.49,0,0.03,0,6,11.082157933374816,True,False,False,False,False,False,True,False,False,False
28,46000,3.0,4,9000,17.56,1,0.2,1,7,10.736418414365376,False,False,False,True,True,False,False,False,False,False
28,65000,2.0,0,2500,5.99,0,0.04,0,7,11.082157933374816,True,False,False,False,False,False,False,False,False,True
33,65000,14.0,2,3600,13.99,0,0.06,0,9,11.082157933374816,True,False,False,False,True,False,False,False,False,False
27,65000,11.0,1,4500,11.99,0,0.07,0,10,11.082157933374816,True,False,False,False,False,False,False,False,False,True
30,65000,14.0,0,6200,7.49,0,0.1,0,5,11.082157933374816,True,False,False,False,False,False,False,False,True,False
32,53000,4.0,0,9000,5.79,0,0.17,0,6,10.87806606028079,False,False,False,True,False,False,False,True,False,False
27,65000,6.0,0,15000,6.99,0,0.23,0,5,11.082157933374816,False,False,True,False,False,True,False,False,False,False
32,65000,12.0,1,10000,11.99,0,0.15,0,5,11.082157933374816,False,False,True,False,False,False,False,False,False,True
34,65000,6.0,0,12300,7.49,0,0.19,0,10,11.082157933374816,True,False,False,False,True,False,False,False,False,False
27,65000,11.0,0,9000,7.66,0,0.14,0,6,11.082157933374816,True,False,False,False,False,False,False,False,False,True
35,55000,3.0,1,9000,10.25,0,0.16,0,6,10.915106645867503,False,False,False,True,True,False,False,False,False,False
34,30000,3.0,0,9050,5.99,0,0.3,0,9,10.308985993422082,False,False,False,True,False,False,False,False,True,False
29,65000,2.0,0,7000,7.29,0,0.11,0,6,11.082157933374816,True,False,False,False,True,False,False,False,False,False
33,62130,6.0,0,9050,7.29,0,0.15,0,7,11.037000338212293,False,False,False,True,False,False,True,False,False,False
28,65000,3.0,0,5000,6.92,0,0.08,0,5,11.082157933374816,True,False,False,False,True,False,False,False,False,False
30,65000,3.0,0,12000,7.66,0,0.18,0,7,11.082157933374816,True,False,False,False,False,False,False,False,True,False
34,62000,2.0,2,9100,13.48,0,0.15,0,7,11.034905792929415,False,False,False,True,False,False,False,False,True,False
28,65000,13.0,0,8000,7.66,0,0.12,0,7,11.082157933374816,False,False,True,False,False,False,False,False,False,True
33,125000,0.0,0,9100,7.88,0,0.07,0,8,11.736077016252437,False,False,False,True,False,False,False,False,True,False
33,43000,1.0,2,9150,13.16,0,0.21,1,10,10.668978650219241,False,False,False,True,False,True,False,False,False,False
33,120000,1.0,2,9150,13.99,0,0.08,0,5,11.695255355062795,False,False,False,True,False,False,False,False,True,False
34,28500,0.0,1,9175,12.69,1,0.32,0,5,10.25769445336048,False,False,False,True,False,True,False,False,False,False
28,65000,2.0,0,7500,7.29,0,0.12,0,8,11.082157933374816,True,False,False,False,False,False,False,True,False,False
30,65000,4.0,0,3600,6.92,0,0.06,0,10,11.082157933374816,True,False,False,False,False,False,False,True,False,False
29,65000,1.0,0,9600,5.79,0,0.15,0,5,11.082157933374816,True,False,False,False,False,False,True,False,False,False
27,60000,2.0,1,9200,12.42,0,0.15,0,7,11.002116507732017,False,False,False,True,False,False,False,False,False,True
32,65000,3.0,2,12000,13.35,0,0.18,1,9,11.082157933374816,False,False,True,False,False,False,False,False,True,False
28,62000,3.0,1,9200,10.0,0,0.15,0,9,11.034905792929415,False,False,False,True,False,False,False,True,False,False
29,73000,2.0,0,9200,7.88,0,0.13,0,5,11.19822841866684,False,False,False,True,False,True,False,False,False,False
27,65000,0.0,3,22000,14.09,0,0.34,1,6,11.082157933374816,True,False,False,False,False,False,True,False,False,False
32,59000,0.0,2,3500,13.72,1,0.06,0,6,10.985309671896763,True,False,False,False,False,False,False,True,False,False
28,19000,1.0,1,9250,11.49,1,0.49,0,7,9.852246888342531,False,False,False,True,True,False,False,False,False,False
28,19200,0.0,2,9250,14.22,1,0.48,0,9,9.862717639992917,False,False,False,True,False,False,False,True,False,False
30,65000,15.0,0,7500,6.17,0,0.12,0,9,11.082157933374816,True,False,False,False,True,False,False,False,False,False
29,65000,5.0,1,6000,10.36,0,0.09,0,7,11.082157933374816,True,False,False,False,False,False,False,True,False,False
33,21996,0.0,2,9250,12.87,1,0.42,0,9,9.998661359405723,False,False,False,True,False,True,False,False,False,False
30,26000,3.0,1,9250,10.99,1,0.36,0,5,10.165890277802454,False,False,False,True,False,True,False,False,False,False
31,65000,15.0,0,7750,7.51,0,0.12,0,8,11.082157933374816,True,False,False,False,False,True,False,False,False,False
27,65000,8.0,0,5000,7.88,0,0.08,0,5,11.082157933374816,False,False,True,False,False,False,False,True,False,False
30,28000,0.0,1,9250,11.48,1,0.33,0,9,10.239995502805316,False,False,False,True,False,False,False,True,False,False
27,65000,3.0,1,15000,10.75,0,0.23,0,5,11.082157933374816,True,False,False,False,True,False,False,False,False,False
31,65000,3.0,2,10000,13.61,0,0.15,0,9,11.082157933374816,True,False,False,False,False,False,False,True,False,False
29,32000,10.0,3,9250,15.65,1,0.29,0,7,10.373522431293592,False,False,False,True,False,False,True,False,False,False
30,65000,2.0,3,4000,15.21,0,0.06,0,7,11.082157933374816,True,False,False,False,False,False,True,False,False,False
29,40000,0.0,2,9250,14.65,0,0.23,0,7,10.596659732783579,False,False,False,True,False,False,False,False,False,True
35,34000,1.0,1,9250,10.59,1,0.27,0,10,10.434145214930487,False,False,False,True,False,False,False,False,True,False
34,65000,4.0,0,11200,7.88,0,0.17,0,6,11.082157933374816,True,False,False,False,True,False,False,False,False,False
30,67000,2.0,0,9250,7.49,0,0.14,0,7,11.112462823634855,False,False,False,True,False,False,False,False,False,True
27,36000,2.0,3,9300,15.31,1,0.26,1,9,10.491301994830229,False,False,False,True,False,True,False,False,False,False
29,54996,8.0,0,9300,9.32,0,0.17,0,7,10.915033917272405,False,False,False,True,False,False,False,True,False,False
28,62000,3.0,2,9300,11.72,0,0.15,1,5,11.034905792929415,False,False,False,True,True,False,False,False,False,False
32,65000,12.0,0,12000,7.88,0,0.18,0,5,11.082157933374816,True,False,False,False,False,False,False,False,False,True
32,12000,1.0,0,9325,8.38,1,0.78,0,6,9.392745258631441,False,False,False,True,False,False,False,True,False,False
32,30000,4.0,3,9325,13.62,1,0.31,0,7,10.308985993422082,False,False,False,True,False,False,False,True,False,False
34,65000,12.0,0,6000,7.14,0,0.09,0,10,11.082157933374816,True,False,False,False,False,False,False,False,False,True
27,65000,11.0,0,18000,7.51,0,0.28,0,8,11.082157933374816,True,False,False,False,False,False,False,False,True,False
